id,sex,employment,married,income,signal1
43887,M,student,0,9386,.74687034
43888,M,employed,1,11762,.35309124
43889,F,student,0,0,.70153558
43890,M,employed,0,13866,.72216797
43891,M,employed,0,31076,.52882427
43892,F,retired,0,4588,0
43893,F,employed,1,34125,.66752648
43894,M,employed,1,6227,.21312287
43895,F,employed,1,7644,.52310133
43896,F,employed,0,10669,.11821599
43897,M,employed,0,16354,.42349395
43898,M,employed,1,7539,.21739458
43899,F,employed,1,438880,.41808093
43900,F,unemployed,1,0,.58781099
43901,F,retired,1,11799,0
43902,F,employed,1,5902,.60316008
43903,M,employed,0,22546,.22700241
43904,M,employed,1,35132,.70274419
43905,M,employed,1,69152,.73134178
43906,M,employed,1,8091,.86582536
43907,F,unemployed,1,14571,.61789376
43908,M,employed,1,27720,.42601135
43909,M,employed,1,18126,.72301728
43910,M,student,0,0,.77603501
43911,M,student,0,0,0
43912,M,employed,1,26590,0
43913,F,employed,1,7426,.41494873
43914,F,retired,1,3163,.28882894
43915,M,employed,1,35502,0
43916,F,unemployed,1,0,.78839177
43917,M,student,0,8700,.11536091
43918,M,student,0,0,.92597568
43919,F,retired,0,6235,.21499982
43920,M,employed,1,433367,.044572622
43921,F,employed,0,9249,.77238905
43922,F,employed,1,6320,.23869959
43923,F,employed,1,15414,.48324895
43924,F,employed,1,4937,.070071802
43925,M,student,0,0,0
43926,F,employed,1,6484,.15765545
43927,M,unemployed,1,0,.12339459
43928,M,employed,1,16885,.58561081
43929,F,employed,1,40295,.57700455
43930,F,employed,1,7221,.7082265
43931,F,employed,1,12276,.53797388
43932,F,employed,0,8333,.59173954
43933,M,retired,0,204978,0
43934,M,unemployed,1,18993,0
43935,F,retired,0,6005,.25508207
43936,F,retired,1,43679,.082240775
43937,F,employed,0,12259,.90979618
43938,F,employed,0,6192,.80036867
43939,F,employed,1,4997,.20983279
43940,F,unemployed,1,0,0
43941,M,employed,1,54501,.73902822
43942,F,employed,0,10552,.64156741
43943,M,unemployed,0,8173,.50024498
43944,F,employed,0,5200,.6949836
43945,M,employed,1,15094,.022312608
43946,M,employed,1,22136,.052448783
43947,M,employed,1,27384,.72558874
43948,M,employed,1,6205,.65333593
43949,M,employed,0,22239,.14382832
43950,F,retired,0,11016,.21009853
43951,M,unemployed,0,15950,0
43952,M,student,0,0,.86702561
43953,M,employed,1,9186,.027715955
43954,M,student,1,0,0
43955,F,student,0,6715,.72687006
43956,F,employed,1,7647,.34666222
43957,M,student,0,3293,.30939573
43958,F,employed,1,5598,0
43959,M,unemployed,1,13452,.20245825
43960,M,student,0,0,.75938386
43961,M,unemployed,1,20080,.35690987
43962,F,unemployed,1,48620,0
43963,M,unemployed,0,7089,.30775785
43964,F,retired,0,5683,0
43965,M,student,0,5509,.86671281
43966,M,retired,1,9674,0
43967,F,student,1,0,.83727992
43968,M,retired,1,7734,.10262422
43969,M,employed,1,9037,0
43970,M,student,0,7383,.73965245
43971,M,employed,1,31265,.67281169
43972,M,employed,0,7166,.38040826
43973,M,employed,1,26980,.15819344
43974,F,employed,1,29321,.28004
43975,M,employed,1,244668,.50896323
43976,M,employed,1,16534,0
43977,F,employed,1,9686,.36925548
43978,M,unemployed,0,10560,.50484741
43979,F,unemployed,0,0,.70278072
43980,M,employed,1,5583,0
43981,F,employed,1,436866,.6872859
43982,F,employed,1,32022,.2068447
43983,M,employed,0,12529,.53360641
43984,M,employed,1,12702,.79272252
43985,M,employed,1,26271,0
43986,M,retired,0,6436,.20054021
43987,F,unemployed,1,14741,0
43988,M,student,0,0,.48201033
43989,M,employed,0,9677,.19709735
43990,F,employed,1,4730,.83622217
43991,M,retired,1,17124,0
43992,M,retired,1,7700,0
43993,F,unemployed,1,0,.7090897
43994,M,employed,0,9740,.696612
43995,M,employed,1,13027,.18326594
43996,F,unemployed,1,0,.57998836
43997,M,employed,1,38243,.59271401
43998,F,student,0,8864,.90266681
43999,M,student,0,0,.096016593
44000,F,employed,1,25031,.84609735
44001,M,retired,1,12626,0
44002,F,retired,0,6316,0
44003,M,employed,1,14390,.76987094
44004,M,unemployed,0,5367,.25580874
44005,F,student,0,8447,.83195043
44006,F,employed,1,85145,.86949116
44007,F,employed,1,15320,.57565653
44008,M,student,0,0,.95394808
44009,M,employed,1,16813,.92614615
44010,F,employed,1,4648,.24134327
44011,F,retired,1,5660,.06953828
44012,F,unemployed,1,7210,.64821345
44013,F,retired,0,6048,.12850027
44014,F,student,0,0,.63442945
44015,M,retired,1,6364,.26309466
44016,F,employed,1,15380,.70296502
44017,F,student,0,69263,.94044179
44018,F,employed,1,20155,0
44019,F,student,0,10338,.84176147
44020,M,employed,1,14172,.85685265
44021,M,employed,1,37520,.66884637
44022,F,employed,1,4298,0
44023,M,employed,0,21038,.8447206
44024,F,employed,0,5765,.60704613
44025,M,retired,0,8587,.20894814
44026,F,employed,0,7417,0
44027,M,employed,1,5910,.81139976
44028,F,unemployed,1,129154,.63129991
44029,M,employed,1,13829,.98261708
44030,F,unemployed,1,6684,0
44031,M,employed,1,14584,.72940427
44032,M,employed,1,20444,.20819421
44033,M,employed,0,5979,.4059163
44034,M,unemployed,1,0,.17608906
44035,F,employed,1,13771,.78362924
44036,F,retired,1,3600,0
44037,F,retired,0,4557,0
44038,M,employed,1,27289,.48996866
44039,M,employed,1,14494,.20082377
44040,M,employed,0,6436,.80956304
44041,M,unemployed,1,25026,.824664
44042,M,employed,1,10309,.48885623
44043,F,employed,1,5060,.72797942
44044,F,unemployed,0,14776,.71116406
44045,M,employed,1,14532,.65535742
44046,M,employed,1,16949,.091898374
44047,M,employed,0,5788,.94500893
44048,M,employed,0,16834,.57473451
44049,F,unemployed,1,0,.52705032
44050,M,student,0,0,.067793176
44051,F,employed,1,44767,.59789258
44052,F,employed,1,11262,.5547213
44053,M,student,1,0,.98228359
44054,M,employed,1,12287,.72744697
44055,M,employed,1,9718,.79503739
44056,F,employed,1,18752,.5226863
44057,F,unemployed,1,46647,.70823973
44058,M,employed,1,10316,0
44059,F,employed,0,14386,.5322578
44060,M,retired,1,5190,.30043
44061,F,employed,1,11533,.81307209
44062,M,employed,1,28507,.82911074
44063,F,unemployed,1,34249,.28512141
44064,M,employed,1,5873,0
44065,F,employed,0,10739,.81765282
44066,F,employed,0,13435,.7678498
44067,F,student,0,0,.50388837
44068,M,employed,0,20665,.54080737
44069,M,employed,0,16045,.69275224
44070,F,employed,1,772040,.49932033
44071,M,employed,1,17368,.96769685
44072,M,employed,0,23909,.15844142
44073,M,unemployed,0,5618,.52469766
44074,M,employed,1,8772,.27807108
44075,M,employed,0,17308,0
44076,M,employed,1,19322,0
44077,M,employed,0,8167,.26554513
44078,M,retired,1,8166,.31108978
44079,M,student,0,0,.13087469
44080,M,employed,1,73838,0
44081,M,student,0,0,.21505824
44082,M,employed,1,45647,0
44083,F,employed,1,18307,.35164431
44084,M,employed,0,8915,0
44085,M,student,0,0,.81232089
44086,F,unemployed,0,6727,0
44087,F,employed,1,25889,.6992498
44088,F,student,0,0,0
44089,M,unemployed,1,8658,0
44090,M,retired,1,4689,.25122842
44091,F,employed,0,5670,.4297781
44092,F,student,0,0,.98305708
44093,M,unemployed,1,7566,.30571216
44094,F,retired,1,2710,.13880149
44095,M,unemployed,0,0,.51325244
44096,F,unemployed,1,0,.92149884
44097,M,employed,1,16982,.93228149
44098,F,unemployed,1,5502,.92589068
44099,F,employed,0,8675,0
44100,M,employed,0,5921,0
44101,M,employed,1,29932,0
44102,F,retired,1,14545,0
44103,M,unemployed,1,0,.38167864
44104,M,employed,0,8326,.39248678
44105,M,employed,1,10175,.1780353
44106,M,student,0,0,.30145612
44107,M,employed,1,89147,0
44108,F,employed,1,18738,0
44109,M,employed,0,86976,.54186338
44110,M,student,0,0,.95716602
44111,M,student,0,6616,.89900208
44112,M,employed,1,13608,.10433052
44113,M,employed,0,8306,.96698159
44114,M,employed,1,14645,.50958407
44115,F,employed,1,8350,0
44116,F,employed,0,5609,0
44117,M,retired,1,8201,.15957952
44118,F,employed,1,56379,.17945312
44119,M,employed,1,11869,.55684334
44120,F,unemployed,1,8099,.81199563
44121,M,retired,0,39303,.086522296
44122,M,employed,1,10442,0
44123,F,employed,0,14185,0
44124,M,employed,1,30021,.77348018
44125,F,employed,1,5215,.59820831
44126,F,unemployed,1,15788,.74731535
44127,M,employed,1,9735,0
44128,M,employed,0,12652,.86216259
44129,M,employed,0,16874,0
44130,F,employed,0,6531,.63417375
44131,M,employed,1,6722,.96131277
44132,M,employed,1,7213,.56439048
44133,M,employed,1,24485,.54275727
44134,M,employed,1,15200,.83610708
44135,F,student,0,0,.33863619
44136,F,employed,1,16359,0
44137,M,employed,1,5836,.71453673
44138,M,employed,1,12674,.17707805
44139,M,unemployed,0,0,.30081531
44140,M,employed,1,12849,.6431728
44141,M,employed,1,20972,.86811727
44142,F,student,0,0,.18128979
44143,F,employed,0,8694,.61575305
44144,M,retired,0,11062,0
44145,M,student,0,0,.029490296
44146,M,unemployed,0,14371,.5703854
44147,M,retired,1,12814,0
44148,F,employed,1,31994,0
44149,F,employed,1,7442,.33798012
44150,F,employed,1,83087,.12868841
44151,M,employed,0,31416,.52229965
44152,M,employed,1,14592,.17829965
44153,M,employed,1,6055,.084218517
44154,F,employed,1,9408,.30337217
44155,M,employed,1,5749,.84787107
44156,M,employed,1,38397,.92500222
44157,M,student,0,0,.94084197
44158,F,employed,0,15912,.97670341
44159,M,employed,0,24812,.50633734
44160,F,employed,1,6925,.82768965
44161,M,employed,1,8206,0
44162,M,employed,0,7206,.27093959
44163,M,employed,1,23003,.1430669
44164,M,student,0,11736,.84971279
44165,M,employed,1,326911,.30064228
44166,F,unemployed,1,8443,.64137793
44167,F,student,0,0,.73724657
44168,M,employed,1,125511,0
44169,M,employed,0,12842,.37039262
44170,F,employed,1,4917,.17131101
44171,M,employed,1,23892,.15272091
44172,F,unemployed,1,12574,.75838482
44173,F,employed,1,20628,.77833486
44174,M,employed,1,21821,.82165033
44175,F,unemployed,1,11089,0
44176,M,retired,1,6443,.16654156
44177,F,retired,0,5355,.20625007
44178,F,employed,0,9643,.67470616
44179,M,employed,1,17460,.541291
44180,M,employed,0,7841,.68717635
44181,M,employed,1,42577,0
44182,F,student,0,0,.92420471
44183,M,retired,1,21161,.11971919
44184,M,employed,0,203270,0
44185,F,unemployed,1,0,.50240487
44186,M,student,0,0,.95151556
44187,M,employed,1,10591,0
44188,M,retired,0,2388,0
44189,M,student,0,3224,.75400442
44190,M,student,0,0,.57493943
44191,F,unemployed,1,6064,.85973495
44192,F,unemployed,1,0,.49102968
44193,F,unemployed,1,0,0
44194,M,employed,1,7367,.9571811
44195,M,student,0,0,.92953789
44196,M,retired,0,2223,.36502695
44197,M,employed,0,44232,0
44198,F,employed,1,6590,.60322046
44199,M,unemployed,0,0,.53992546
44200,F,student,0,0,.75899792
44201,M,employed,1,5906,.84079826
44202,M,employed,1,28430,0
44203,M,employed,1,20222,.53243631
44204,F,employed,0,10674,0
44205,M,unemployed,0,0,.74468994
44206,F,student,1,2988,.17508538
44207,F,student,0,5326,.81676865
44208,F,unemployed,1,0,0
44209,M,employed,1,9567,.95767832
44210,M,student,0,8846,0
44211,F,unemployed,1,0,.33156177
44212,M,employed,1,7536,0
44213,M,employed,0,8963,0
44214,M,employed,1,7513,.37351447
44215,F,employed,1,7242,.0038974315
44216,M,employed,1,23852,.44186324
44217,F,student,0,0,0
44218,F,unemployed,1,8989,.067570597
44219,M,retired,0,6086,.10598625
44220,F,student,0,0,.92251259
44221,M,unemployed,1,6326,0
44222,M,employed,1,8311,.58161616
44223,M,employed,0,11098,.90487474
44224,F,employed,1,39490,.010029144
44225,F,unemployed,1,10805,.81639051
44226,M,employed,1,14238,.72869384
44227,M,student,0,0,.75398749
44228,M,employed,1,10454,.43136597
44229,F,retired,1,2610,0
44230,M,employed,1,6895,.54347003
44231,F,student,1,0,0
44232,M,unemployed,1,0,.59394944
44233,F,employed,0,14835,0
44234,M,employed,1,25525,.47555009
44235,F,student,0,8975,.96032095
44236,M,employed,1,6525,.76512498
44237,M,employed,1,22298,0
44238,F,employed,1,5874,.17454092
44239,M,employed,1,14855,.72691083
44240,M,employed,0,5801,0
44241,M,student,0,9238,.044942968
44242,F,student,0,0,.90243113
44243,F,employed,0,10091,.63879001
44244,F,retired,1,2655,.035904404
44245,M,student,0,0,.48784196
44246,M,employed,1,17091,.61899257
44247,F,employed,1,20688,.64941543
44248,M,employed,0,37713,0
44249,M,student,0,0,.9269532
44250,M,employed,0,10474,0
44251,F,employed,1,9182,.40019843
44252,F,unemployed,1,9798,.55118036
44253,F,retired,1,5667,.27913803
44254,M,employed,1,8370,.57497883
44255,F,unemployed,1,0,.56949353
44256,F,employed,0,28662,.31376123
44257,F,retired,0,37046,0
44258,F,employed,1,20210,.41663289
44259,M,employed,1,14494,.54928052
44260,M,student,1,3479,.98310119
44261,M,unemployed,1,7422,0
44262,M,employed,1,10973,0
44263,F,employed,1,6364,0
44264,F,unemployed,1,0,.6033361
44265,M,retired,0,9548,.20178203
44266,F,unemployed,0,7058,0
44267,F,unemployed,0,0,.60187268
44268,F,unemployed,1,0,.53440154
44269,F,retired,1,9823,.20286453
44270,M,employed,1,15515,0
44271,M,employed,1,66705,.1820711
44272,F,student,0,0,.61833924
44273,F,unemployed,0,11155,.23175339
44274,M,employed,0,15835,.14561142
44275,F,unemployed,1,11832,.43551102
44276,F,unemployed,1,0,.62644333
44277,M,employed,1,17672,0
44278,M,retired,1,9711,.082361117
44279,F,employed,1,10282,.17030734
44280,F,student,0,157041,.81946075
44281,F,student,0,0,.74435192
44282,M,retired,1,11621,.32873276
44283,F,employed,1,5722,0
44284,M,employed,0,15369,0
44285,F,unemployed,1,18043,.6207642
44286,M,retired,0,5939,0
44287,F,unemployed,0,0,0
44288,M,student,0,0,.77421957
44289,F,employed,1,9299,.21075299
44290,M,employed,1,7405,.22712108
44291,F,employed,1,8128,.75190395
44292,M,employed,0,53554,.64352459
44293,F,employed,1,88080,0
44294,M,employed,1,8122,0
44295,F,unemployed,0,12820,.6220696
44296,M,unemployed,1,9325,0
44297,F,student,0,0,.69405055
44298,F,employed,1,13935,0
44299,F,employed,1,15199,.3770915
44300,M,employed,1,26836,.28642884
44301,M,student,0,0,.84954709
44302,F,employed,1,12431,0
44303,M,retired,1,3847,0
44304,M,student,0,0,.95851767
44305,F,student,0,6057,.92133635
44306,M,retired,1,7868,.33947036
44307,M,employed,1,10501,0
44308,F,employed,1,6966,.78693652
44309,M,student,0,0,.94112873
44310,M,employed,0,10401,.73493892
44311,M,unemployed,1,5992,.5458793
44312,M,student,0,4814,.83797383
44313,F,unemployed,1,13622,.6791501
44314,M,employed,1,8005,.74878561
44315,M,employed,0,51321,.81077778
44316,M,retired,1,11831,.086339712
44317,F,unemployed,1,8436,.38362774
44318,M,employed,1,9453,.79115903
44319,M,employed,1,15414,.26940233
44320,F,employed,1,13733,.67866647
44321,F,employed,1,7148,.98559952
44322,M,student,0,0,.56457615
44323,F,student,0,16525,.8870033
44324,M,employed,1,24541,.59845346
44325,F,employed,1,4430,.69099998
44326,M,employed,0,24146,.41291872
44327,M,retired,0,6057,0
44328,F,employed,0,13483,0
44329,M,employed,1,7433,.69282413
44330,F,student,0,0,0
44331,M,employed,1,11097,0
44332,F,student,0,0,.46388075
44333,M,student,0,13376,.79318118
44334,M,employed,1,12595,0
44335,F,employed,1,4858,.72216302
44336,F,employed,1,20499,.54376614
44337,M,retired,1,15778,.3104701
44338,F,student,0,8271,.7411412
44339,F,employed,1,19561,.39515081
44340,M,unemployed,0,0,.60322177
44341,F,retired,1,6185,0
44342,F,student,0,24135,.93493545
44343,M,employed,0,17112,.76548678
44344,F,employed,1,4866,0
44345,M,retired,1,14491,.28353575
44346,F,employed,0,12451,.86545247
44347,F,retired,0,4842,.30689591
44348,F,retired,0,7563,.20516184
44349,F,employed,1,20855,.83982843
44350,M,employed,1,5583,0
44351,M,retired,0,28480,.30831274
44352,F,unemployed,1,22600,0
44353,F,employed,1,7092,.62962073
44354,F,unemployed,0,0,0
44355,M,retired,1,5448,.23194368
44356,M,employed,0,41121,.56758302
44357,F,student,0,18242,.86707669
44358,F,student,0,12072,.76874137
44359,F,employed,0,10455,.53258032
44360,F,employed,1,13105,0
44361,F,employed,1,52446,.517344
44362,F,retired,1,2896,.0063670352
44363,M,student,0,0,.40882593
44364,F,employed,0,7413,.12606882
44365,M,employed,1,15334,.63896406
44366,M,employed,0,170344,0
44367,M,employed,1,13104,.67467529
44368,M,employed,1,48408,.50721914
44369,M,employed,1,10935,.57356769
44370,F,unemployed,1,7331,.85778981
44371,M,retired,0,17736,0
44372,M,retired,1,15463,.0058828308
44373,M,retired,0,12560,.26394641
44374,M,employed,0,8136,.30477318
44375,M,employed,1,15912,.58963394
44376,M,employed,1,7920,.63379043
44377,F,employed,1,5933,0
44378,M,student,0,0,.86014193
44379,M,employed,1,6099,.15356803
44380,F,student,0,0,.8044613
44381,M,employed,1,29601,.70947582
44382,F,student,0,11114,.82307547
44383,M,employed,1,6623,.57437736
44384,F,student,0,0,.97193378
44385,M,retired,0,19970,.099005051
44386,F,student,0,0,.034320422
44387,F,student,0,53047,.24999562
44388,M,retired,1,7988,0
44389,M,student,1,0,.84393263
44390,F,unemployed,0,9022,.63031542
44391,F,student,0,0,.12375465
44392,F,unemployed,1,0,.83780116
44393,F,retired,1,3177,0
44394,M,retired,0,10417,0
44395,F,student,0,15650,.9762404
44396,M,retired,1,3414,0
44397,M,retired,0,5698,.11184883
44398,M,student,0,0,.31343135
44399,F,student,0,6167,.96129358
44400,F,employed,1,56893,.47462416
44401,F,employed,0,9418,.51201206
44402,M,student,0,10290,.35224214
44403,F,employed,1,4674,.72014928
44404,M,employed,0,20190,.61652356
44405,F,employed,1,7369,.60648036
44406,M,employed,0,12742,0
44407,F,student,0,0,.83387554
44408,F,employed,1,24368,.78721499
44409,M,unemployed,1,0,.8214075
44410,M,unemployed,0,0,.54853398
44411,F,retired,1,2472,.23522799
44412,F,employed,1,5166,.014447825
44413,M,employed,1,8533,0
44414,F,student,0,0,.86615533
44415,M,unemployed,0,5869,.062384743
44416,F,employed,0,6974,.091228709
44417,F,student,0,0,.80085552
44418,M,retired,0,4112,.27278644
44419,M,student,0,33903,.89389181
44420,M,employed,1,13531,.57601607
44421,F,employed,1,23929,0
44422,F,employed,0,19746,0
44423,M,retired,1,53214,.33955944
44424,F,employed,1,12490,.67644322
44425,M,employed,0,21400,.48887572
44426,F,employed,0,6978,.58471048
44427,M,unemployed,0,7329,.51130331
44428,M,employed,1,11125,.0074466011
44429,M,employed,1,48936,.0043694307
44430,M,employed,1,25402,0
44431,F,employed,1,4276,.71644121
44432,F,employed,1,20960,.02251911
44433,M,unemployed,1,6718,.51059324
44434,F,student,0,7479,.79962653
