id,sex,employment,married,income,signal1
141810,M,employed,1,38276,.66958588
141811,M,student,0,0,.55694383
141812,F,employed,1,8844,.51442742
141813,M,employed,1,28458,.7645672
141814,M,student,0,0,.90892816
141815,M,unemployed,1,5897,.65403366
141816,M,employed,1,5316,.7710067
141817,F,employed,0,5681,.72558862
141818,F,student,0,22703,.72754699
141819,M,unemployed,1,10704,.22135825
141820,F,employed,1,30949,0
141821,F,student,0,0,.7403819
141822,M,retired,0,5777,.038912721
141823,F,student,0,9633,.8420741
141824,F,employed,1,21274,.67598295
141825,M,employed,1,31704,.37397897
141826,F,employed,0,14037,.59644431
141827,F,student,1,13447,.74296618
141828,F,employed,1,6763,.63539344
141829,F,unemployed,1,0,.62699479
141830,M,unemployed,1,22493,0
141831,F,student,1,7305,.88435787
141832,M,employed,1,12016,0
141833,M,employed,1,12379,0
141834,M,retired,1,11658,0
141835,M,employed,0,14251,0
141836,F,unemployed,1,10720,0
141837,M,student,0,4316,.90839922
141838,M,unemployed,1,0,0
141839,M,unemployed,1,18910,.13821641
141840,M,employed,1,30327,.70239294
141841,M,employed,0,31466,.25092781
141842,F,employed,1,23903,.97390473
141843,M,unemployed,0,0,0
141844,F,student,0,0,.77659005
141845,F,employed,1,52587,.51519412
141846,M,unemployed,1,0,.59679222
141847,M,employed,1,19643,.19420919
141848,M,employed,1,6530,.0086045917
141849,M,student,1,14765,.54124159
141850,M,employed,1,21577,.25184405
141851,F,employed,0,6452,.73533201
141852,M,employed,1,7055,.67040735
141853,F,employed,1,7544,.76802272
141854,F,employed,1,14265,.18289723
141855,M,student,0,7480,.84506351
141856,M,student,1,162543,.94683629
141857,M,employed,0,9610,.76354593
141858,M,employed,1,10600,0
141859,F,employed,1,40522,0
141860,F,employed,1,8480,.37683097
141861,F,employed,1,10944,0
141862,F,employed,1,11389,.21330297
141863,M,employed,1,23878,.081983313
141864,M,employed,1,8324,.1437225
141865,M,employed,1,18037,.59538174
141866,F,employed,1,20074,.61501211
141867,M,employed,1,6119,0
141868,M,employed,1,12131,0
141869,F,unemployed,1,8853,0
141870,F,employed,1,32220,.58531958
141871,M,employed,1,12488,0
141872,F,employed,1,36433,.11721838
141873,M,retired,1,14497,.16765317
141874,M,employed,1,9128,0
141875,F,employed,0,6147,.58874875
141876,F,employed,1,53988,0
141877,M,employed,1,8414,.33732459
141878,M,employed,1,39174,.039036155
141879,M,employed,1,9641,0
141880,M,employed,1,12405,0
141881,M,student,0,0,.84822953
141882,M,employed,1,8061,.63798124
141883,F,employed,1,30889,.51220882
141884,M,student,0,0,.86753356
141885,M,unemployed,1,0,.5721885
141886,M,unemployed,1,6448,.75945896
141887,M,unemployed,1,15154,.28826237
141888,F,employed,1,14066,0
141889,M,employed,1,8269,0
141890,F,employed,1,6455,.5660401
141891,M,student,0,22334,.78112721
141892,F,employed,1,42528,.74025613
141893,F,employed,0,7473,.99632871
141894,F,unemployed,0,13749,.94823438
141895,F,employed,1,4080,0
141896,F,unemployed,1,14158,.64989066
141897,F,student,0,0,.7711491
141898,M,student,0,0,.81620061
141899,M,employed,1,12395,.85737157
141900,M,employed,1,11509,.56783497
141901,M,employed,1,14211,.7321822
141902,M,unemployed,0,0,0
141903,M,student,0,11627,.87496608
141904,F,employed,0,7346,0
141905,M,employed,0,9969,.87613857
141906,F,employed,1,8417,.78819811
141907,F,student,0,0,.98663199
141908,F,employed,1,6252,0
141909,F,employed,0,17917,.57766491
141910,F,retired,1,3086,.20145984
141911,F,employed,0,6713,.57990801
141912,M,student,1,0,.78575981
141913,F,employed,1,5922,.14431992
141914,M,employed,1,10484,.78002661
141915,M,student,0,0,.87336385
141916,F,retired,1,4152,.0039795674
141917,M,employed,1,8909,0
141918,M,employed,1,8561,.83862042
141919,F,retired,1,16944,0
141920,F,unemployed,1,7254,0
141921,M,employed,1,13236,.64529228
141922,F,employed,1,74904,.84199899
141923,M,employed,1,20952,0
141924,F,employed,1,10463,.17534687
141925,F,employed,1,15640,0
141926,F,employed,1,6588,0
141927,M,employed,1,48632,.4327586
141928,F,employed,0,9084,.60371363
141929,M,employed,1,5775,.68068063
141930,M,employed,1,38695,.14582351
141931,M,retired,1,9173,.22721238
141932,F,unemployed,0,12452,0
141933,F,retired,0,15121,.29414412
141934,F,unemployed,1,6987,.71962738
141935,F,employed,1,9951,.14070877
141936,M,student,0,6568,.99948436
141937,F,student,1,0,.87889045
141938,M,employed,1,111659,.53637147
141939,M,retired,1,4829,0
141940,M,employed,1,208489,0
141941,M,employed,0,14588,.51334774
141942,F,unemployed,1,8183,0
141943,M,employed,0,8366,0
141944,M,student,0,0,.98504722
141945,M,unemployed,0,10463,.5944531
141946,M,employed,0,27682,.35889542
141947,F,student,0,0,.87092221
141948,M,employed,1,141312,0
141949,M,unemployed,0,7156,.18754126
141950,F,retired,1,3285,.3836664
141951,M,employed,1,25997,.76651657
141952,M,student,0,0,.94190204
141953,F,employed,0,28741,.85757279
141954,M,student,0,12619,.036967669
141955,M,employed,1,18494,.72272807
141956,M,employed,1,31408,.25815007
141957,M,employed,1,10565,.20154721
141958,M,employed,1,7992,.5552175
141959,M,employed,1,17683,.58188266
141960,M,unemployed,0,8551,.74927562
141961,F,student,0,28820,.93190813
141962,M,employed,0,13384,.69306928
141963,M,student,0,0,.96723664
141964,F,employed,0,32691,.57691002
141965,F,unemployed,1,24165,.41559911
141966,M,unemployed,1,0,0
141967,M,student,0,4473,.62150246
141968,M,unemployed,0,13243,0
141969,M,employed,1,6220,.70357227
141970,M,employed,1,165618,.55244344
141971,F,employed,1,4556,.080714017
141972,M,unemployed,1,0,.092205361
141973,F,unemployed,1,28557,.19353375
141974,F,unemployed,1,10648,0
141975,M,student,0,4255,.83416319
141976,M,employed,0,16396,0
141977,M,employed,0,80117,.65241921
141978,F,unemployed,1,15213,.84257972
141979,F,employed,1,5147,.81072623
141980,M,student,0,0,0
141981,M,employed,1,7614,0
141982,F,employed,1,5063,.66664433
141983,M,employed,1,15231,.68968236
141984,F,retired,0,16114,0
141985,M,employed,1,9966,.8757953
141986,F,employed,0,5744,.89009178
141987,M,employed,0,11655,.62023848
141988,M,employed,1,169215,.37988958
141989,M,employed,0,137370,0
141990,M,employed,1,6420,0
141991,M,employed,0,13469,0
141992,M,employed,0,61159,.15820603
141993,M,employed,0,12411,0
141994,F,student,0,0,.7447083
141995,M,student,0,4700,.8845886
141996,M,employed,1,126458,.071623348
141997,M,student,0,0,.87523133
141998,F,employed,1,10170,.28591138
141999,F,employed,1,75716,.20343903
142000,F,retired,1,2973,0
142001,M,employed,1,11999,.62389964
142002,M,employed,1,88384,.9200207
142003,F,employed,1,68849,.36495504
142004,M,employed,1,19837,.16400746
142005,F,employed,0,9764,.022267213
142006,M,employed,1,60200,.55115753
142007,F,employed,1,13456,.61601436
142008,M,student,0,4418,.7414431
142009,F,student,1,0,.84601349
142010,M,unemployed,1,0,.65463078
142011,M,retired,1,5678,0
142012,M,employed,1,6535,.15022106
142013,M,employed,0,12619,.1192672
142014,M,employed,0,14148,0
142015,F,employed,1,25719,0
142016,F,employed,1,10501,.95355755
142017,M,employed,0,17931,.25426048
142018,F,retired,0,3280,0
142019,F,unemployed,1,29072,.65015304
142020,M,employed,0,32041,.38359293
142021,F,employed,1,14111,0
142022,M,employed,1,9664,.34612411
142023,F,employed,0,33131,.71838778
142024,F,student,0,0,.8917824
142025,M,unemployed,1,34638,.66505349
142026,M,retired,1,54664,0
142027,F,employed,1,31403,.40156174
142028,M,employed,1,10263,.71683556
142029,M,retired,1,11143,.026433697
142030,M,employed,1,5228,.76982588
142031,M,unemployed,0,7285,.10656431
142032,M,employed,1,9399,.78144866
142033,F,employed,1,20613,.91501969
142034,M,employed,1,21279,.075452104
142035,M,unemployed,1,10750,0
142036,F,retired,0,7768,.2965284
142037,M,retired,1,3692,.059805416
142038,M,retired,0,6780,.14812569
142039,F,unemployed,1,0,.59588653
142040,F,employed,1,6207,.50140423
142041,F,employed,1,14238,.041058693
142042,F,employed,1,11569,.72823745
142043,M,employed,0,10153,.90014875
142044,F,employed,0,9093,.57311523
142045,M,employed,1,7700,.51784003
142046,F,student,0,0,.075825438
142047,M,unemployed,1,0,.45325667
142048,M,employed,1,65676,.71961206
142049,M,employed,1,9466,.46985313
142050,F,student,0,3735,.82435429
142051,M,student,0,4310,.84671515
142052,M,employed,0,6313,.32728192
142053,F,employed,1,10148,.96501565
142054,F,unemployed,1,0,.39401728
142055,M,unemployed,1,6706,.85181743
142056,M,employed,1,40471,.50942546
142057,M,employed,1,12746,.15271364
142058,M,retired,1,4028,.2934261
142059,M,employed,0,18134,.79854685
142060,M,unemployed,0,0,0
142061,F,employed,0,23137,0
142062,M,employed,1,7315,0
142063,M,student,0,17576,.76959091
142064,M,employed,1,8928,.62425745
142065,M,employed,0,16118,0
142066,M,employed,1,9904,.52871776
142067,M,unemployed,0,12927,.56839311
142068,M,employed,1,24598,.79971164
142069,M,employed,1,8669,.055583686
142070,M,employed,0,68646,0
142071,F,employed,0,8519,0
142072,M,retired,0,10942,0
142073,M,retired,0,26521,0
142074,F,employed,1,9903,.82226521
142075,F,employed,1,61860,.55775499
142076,M,employed,0,19752,.1847298
142077,M,retired,1,15283,0
142078,M,employed,1,9757,.77984583
142079,F,student,0,0,.9579671
142080,M,employed,0,5637,.55660355
142081,M,retired,0,6877,0
142082,F,employed,1,25918,.73664749
142083,M,employed,1,38407,.68245393
142084,M,employed,1,241447,.85853994
142085,F,retired,1,5291,.15681385
142086,F,student,0,0,.59087533
142087,F,unemployed,0,11811,0
142088,F,student,0,7017,.12595327
142089,M,employed,1,18158,.17199349
142090,M,unemployed,1,0,0
142091,M,student,0,0,.96613914
142092,M,employed,1,9595,.56480122
142093,M,employed,1,22925,.019557279
142094,F,unemployed,1,0,.18902282
142095,M,employed,1,8181,.55766886
142096,F,employed,1,9995,.092783242
142097,F,employed,1,4657,.84839159
142098,F,employed,1,8795,.83110702
142099,M,employed,1,10833,.43917012
142100,M,employed,1,15117,.55849451
142101,M,retired,1,18583,0
142102,M,retired,1,11191,0
142103,M,employed,0,9475,.57682115
142104,F,student,0,0,.9946003
142105,F,unemployed,1,16282,.87618166
142106,M,student,0,0,.83834732
142107,F,employed,1,10981,.013224464
142108,F,employed,0,10286,.21935998
142109,M,unemployed,1,0,.5301702
142110,M,employed,1,11469,0
142111,F,unemployed,1,10480,.606493
142112,F,employed,0,78211,.68535894
142113,M,unemployed,1,9292,.69774359
142114,M,student,1,4141,.89901841
142115,F,unemployed,1,0,0
142116,F,employed,1,48891,.24145047
142117,M,employed,1,31428,.50176889
142118,M,employed,1,30354,.35903496
142119,F,employed,1,4653,.46154478
142120,F,employed,0,18431,.70557564
142121,F,employed,1,5829,.88021672
142122,M,employed,1,14453,.31016329
142123,F,employed,1,6061,0
142124,M,unemployed,0,0,.62297148
142125,M,employed,1,8392,.031030489
142126,M,retired,0,6505,0
142127,F,retired,0,6559,.28990239
142128,M,employed,1,15502,0
142129,M,employed,1,13607,0
142130,M,employed,0,17825,.65232289
142131,M,retired,0,4454,0
142132,M,student,0,0,.14320715
142133,F,unemployed,1,0,.81672841
142134,M,employed,0,8960,.99993199
142135,M,employed,0,12033,0
142136,F,employed,0,63803,.64027774
142137,F,unemployed,1,12087,0
142138,M,unemployed,1,0,0
142139,M,unemployed,1,11598,.60425353
142140,F,employed,0,41016,.77297771
142141,F,unemployed,1,9745,.42916703
142142,M,employed,1,9190,0
142143,M,employed,1,6691,.68839723
142144,F,employed,1,8841,0
142145,M,unemployed,0,0,.37878901
142146,M,employed,1,6947,0
142147,M,employed,1,7949,0
142148,F,employed,1,4979,.59610689
142149,F,student,0,0,.72587478
142150,M,employed,1,14915,.89402419
142151,M,employed,1,13828,.86880702
142152,M,employed,0,6629,.76213956
142153,F,student,1,13108,.44609606
142154,M,employed,1,24405,.63998991
142155,M,employed,0,29355,0
142156,M,unemployed,1,8675,.069465287
142157,F,student,0,3438,.90022868
142158,M,employed,1,6280,.94144732
142159,M,retired,0,16492,.098719016
142160,F,employed,0,17789,.79571855
142161,F,retired,1,9005,.050988972
142162,F,retired,0,9331,.20831442
142163,M,employed,1,30553,.74161083
142164,F,employed,0,7725,.53058803
142165,M,employed,0,6087,.18121599
142166,M,employed,0,6433,.52370667
142167,F,employed,0,6691,.55213857
142168,F,employed,0,12369,.98594832
142169,M,employed,1,6909,.67122447
142170,M,employed,1,12587,.66958904
142171,M,student,0,0,.89178509
142172,M,employed,1,16133,.59907264
142173,M,unemployed,1,15086,.8547402
142174,F,student,0,13256,0
142175,F,retired,0,35590,.19656421
142176,M,employed,1,13083,.49393308
142177,F,employed,1,8573,.64840829
142178,F,retired,1,2544,.19808273
142179,F,student,0,0,.84489202
142180,M,employed,1,9880,.112935
142181,F,employed,0,5643,0
142182,M,employed,1,16208,.76019764
142183,F,unemployed,1,10239,.62640452
142184,M,retired,1,29320,.17313521
142185,F,retired,1,15876,.11108311
142186,F,student,0,2958,.35538918
142187,M,employed,1,23709,0
142188,F,retired,1,3289,.14750353
142189,F,employed,1,8482,.84753162
142190,F,retired,0,5869,.31950787
142191,F,retired,1,393,.10741087
142192,M,retired,0,195,0
142193,F,student,0,5088,.19125241
142194,F,employed,1,5739,0
142195,F,student,0,19854,.93330592
142196,F,employed,1,6610,.87473905
142197,F,employed,1,5114,.51418245
142198,F,employed,1,9091,0
142199,M,student,1,10447,.67024887
142200,F,employed,0,26807,.73485112
142201,M,employed,1,6749,.35616022
142202,F,student,0,0,.91305184
142203,M,unemployed,1,7126,.52447379
142204,M,employed,1,5886,0
142205,M,unemployed,1,0,.0040002102
142206,M,employed,1,17753,.71777385
142207,F,unemployed,1,5649,.59760141
142208,M,unemployed,0,22772,.61220753
142209,F,employed,0,11410,.77403307
142210,M,student,0,0,.72853303
142211,F,student,0,0,.12318332
142212,F,unemployed,1,0,.012083054
142213,M,unemployed,1,8709,.78053981
142214,F,employed,1,4908,.35379818
142215,M,employed,1,9594,.29044786
142216,M,employed,1,17351,.56043309
142217,F,employed,1,8793,.5542168
142218,M,unemployed,1,0,0
142219,F,employed,1,12817,0
142220,M,employed,1,17829,.24883714
142221,F,unemployed,1,0,0
142222,F,unemployed,1,13946,.53569263
142223,M,unemployed,1,6842,.81585318
142224,F,employed,1,15428,.11635026
142225,F,retired,0,20596,.013463633
142226,F,unemployed,1,7627,.73132098
142227,M,student,0,0,.86858439
142228,M,unemployed,1,0,.14227419
142229,M,retired,1,180731,.33136919
142230,M,employed,1,7833,.77146393
142231,M,student,0,0,.76114225
142232,M,unemployed,0,9682,0
142233,F,unemployed,1,19281,.46373171
142234,M,employed,0,40906,.9902581
142235,M,retired,1,7801,0
142236,M,employed,1,6293,0
142237,F,unemployed,1,0,.60203218
142238,F,employed,1,16202,.90103555
142239,M,retired,1,35865,.19514574
142240,F,employed,1,18475,.51408845
142241,F,student,0,40149,.98448575
142242,F,student,0,0,.90020943
142243,F,employed,1,28448,.61943501
142244,F,employed,0,14213,.78538525
142245,F,employed,1,11853,.75883287
142246,F,employed,1,7430,.58595002
142247,F,employed,1,9447,0
142248,M,unemployed,0,6757,.55365276
142249,M,employed,0,129477,.38010567
142250,F,unemployed,0,0,.14915809
142251,M,retired,0,25485,.28282243
142252,F,employed,1,6106,.64780825
142253,M,employed,1,19188,.54904133
142254,M,student,1,0,.8764196
142255,F,retired,1,6212,0
142256,F,employed,1,26678,.70270139
142257,F,employed,1,13889,0
142258,M,student,1,0,.74616539
142259,M,employed,1,11922,.54592162
142260,F,retired,1,6137,.20258978
142261,F,employed,1,16129,.8705526
142262,M,employed,0,7444,.75624841
142263,F,employed,1,6858,.33256218
142264,M,employed,1,41201,.079086646
142265,F,employed,1,7984,.012853008
142266,F,unemployed,1,9821,.54855871
142267,F,employed,1,16156,.10132471
142268,F,employed,0,41638,0
142269,M,employed,0,10889,.78352547
142270,F,unemployed,0,6264,.42962179
142271,F,retired,1,9994,0
142272,M,employed,1,49274,0
142273,F,employed,0,20377,.67349482
142274,M,employed,1,30093,.51533329
142275,F,employed,1,14974,.68505424
142276,M,retired,1,8859,.12371503
142277,F,employed,1,9743,.094664894
142278,M,employed,0,66702,.62588835
142279,M,unemployed,1,0,.60178488
142280,M,employed,1,7868,.60429221
142281,F,unemployed,1,15602,.62037939
142282,M,employed,0,50867,.18416691
142283,F,employed,1,7358,.46316007
142284,M,unemployed,1,0,.061158486
142285,F,employed,0,19680,0
142286,M,employed,1,8132,0
142287,M,retired,1,4847,0
142288,F,unemployed,1,7605,.98192191
142289,M,employed,1,19639,.093234576
142290,M,unemployed,1,0,.1341712
142291,M,employed,1,6369,0
142292,M,employed,1,1000000,.52872407
142293,M,employed,1,12494,.57926089
142294,M,retired,1,4893,.31017357
142295,F,employed,1,51798,.58459455
142296,F,employed,1,28589,.64601797
142297,M,employed,1,60868,0
142298,F,student,1,0,.87004125
142299,F,retired,0,16578,.29062694
142300,F,student,1,0,.40964893
142301,M,employed,1,29821,.74613988
142302,M,employed,1,19565,.56789958
142303,M,employed,1,83331,.51358581
142304,M,retired,1,17837,.2220957
142305,M,employed,1,30605,.29399893
142306,M,unemployed,0,8223,.81410247
142307,M,unemployed,1,19704,.94899267
142308,M,student,0,0,.97315347
142309,M,student,0,0,.7634387
142310,M,student,0,0,.91930544
142311,M,employed,0,6433,.021420334
142312,F,retired,1,4389,.023951184
142313,M,employed,1,18082,0
142314,F,employed,1,5506,.61406034
142315,M,employed,1,8576,.5884794
142316,M,employed,0,27977,.88547361
