sex,employment,married,income,signal1,signal2,signal3,default,PD1,PD2,PD3
M,employed,1,6671,0.55286789,0.79854393,0.080366313,0,0.1466139,0.114925325,0.26417884
M,employed,1,7957,0.86318582,0.53642869,0.0,1,0.07796694,0.123224795,0.13668455
M,employed,1,14790,0.0,0.63315094,0.0,0,0.058229733,0.03976091,0.063137226
M,retired,1,30331,0.0,0.080796629,0.24185321,0,0.016363936,0.021709988,0.014638804
F,student,0,0,0.86344486,0.75466377,0.92387342,0,0.12888789,0.1745148,0.12998003
M,employed,0,7393,0.91647249,0.78593457,0.0,1,0.091610536,0.097565435,0.15754737
F,student,0,0,0.85226369,0.17982858,0.40214437,1,0.12888789,0.24847317,0.20446104
M,employed,1,13120,0.16234767,0.64615339,0.20383528,0,0.08858263,0.0438168,0.0861453
M,retired,1,12069,0.23242357,0.2373492,0.18654819,0,0.044591166,0.042757813,0.052140184
F,retired,1,7747,0.0,0.03127791,0.0,0,0.06487458,0.109599285,0.07281263
F,employed,0,52436,0.0,0.0029409181,0.19394457,0,0.0074122455,0.007944143,0.007810241
M,employed,1,15122,0.28664237,0.65584874,0.55797863,0,0.067554034,0.03957878,0.05247766
F,employed,1,31387,0.40157738,0.50440836,0.65856069,0,0.024777649,0.0269753,0.020532137
F,employed,1,5493,0.8667767,0.56094795,0.0,0,0.09903681,0.1434918,0.17581098
F,unemployed,1,13436,0.0,0.68225312,0.53050005,0,0.042700633,0.02949203,0.03773016
M,retired,0,2326,0.013072406,0.0,0.061653662,0,0.2047431,0.14284827,0.19820715
M,employed,1,7575,0.0,0.50157183,0.6127044,0,0.1380619,0.13837993,0.09970457
F,unemployed,0,19424,0.0,0.0,0.19954492,0,0.027338762,0.026252618,0.03398253
M,student,0,0,0.84365213,0.077832595,0.34375817,0,0.12501198,0.29807097,0.20876145
F,unemployed,1,13160,0.75462544,0.0,0.0,0,0.031905226,0.047243178,0.046534643
F,retired,1,17892,0.26872271,0.20774797,0.26484686,0,0.02680246,0.029266318,0.021540418
F,employed,1,9131,0.0,0.50038105,0.74629432,0,0.10309418,0.09985171,0.06751272
M,employed,0,15332,0.42617559,0.29436898,0.37767953,0,0.0632914,0.077854395,0.06462025
M,employed,1,12976,0.20980214,0.61243755,0.70379013,0,0.08259761,0.05062632,0.042762533
M,unemployed,1,0,0.0,0.43303034,0.45147109,1,0.25720546,0.28204197,0.27197573
F,unemployed,0,0,0.5590589,0.013419081,0.51401442,1,0.24905433,0.36114237,0.25989118
M,employed,1,31581,0.15707389,0.86348104,0.0,0,0.041745767,0.015579537,0.026604231
F,employed,1,8844,0.71447152,0.0,0.0,0,0.07012134,0.10594727,0.1090513
M,employed,1,8445,0.0,0.0,0.58977365,0,0.117501974,0.11753909,0.09539357
M,retired,0,11664,0.37357089,0.0,0.36653981,0,0.033380285,0.045274504,0.033961967
F,employed,0,55671,0.51167268,0.66522348,0.72469133,0,0.006032419,0.003495804,0.005333485
M,employed,0,9313,0.71549165,0.0,0.49351123,0,0.074783236,0.114630915,0.11845021
M,student,0,0,0.90371001,0.86413705,0.6779474,1,0.14456576,0.13930199,0.16277777
M,employed,1,9724,0.40200594,0.0,0.59792453,0,0.118816495,0.10979182,0.08612446
F,employed,1,10616,0.016006194,0.77606076,0.041841295,0,0.15318926,0.0628964,0.15426378
M,employed,1,58344,0.3129909,0.68388528,0.0,0,0.005550959,0.0024447157,0.0047325855
F,employed,1,12062,0.12171791,0.55890822,0.49947506,0,0.107771374,0.06017547,0.073245764
F,student,0,13889,0.73303604,0.46484056,0.98156697,0,0.02355064,0.036165945,0.016609307
F,student,0,0,0.95423633,0.78309208,0.52847767,0,0.124750815,0.15443756,0.18227158
M,employed,1,59291,0.0,0.018285083,0.0,0,0.0062439214,0.01337123,0.0047325855
F,retired,1,32613,0.13949287,0.16393659,0.14559716,0,0.019339794,0.018066963,0.017516613
M,unemployed,0,28416,0.67983449,0.0,0.39415741,0,0.012003583,0.018121433,0.020330453
F,employed,1,58792,0.52027726,0.30920848,0.57658321,0,0.005163548,0.005401636,0.005045965
M,student,0,0,0.9923389,0.86006933,0.87342811,0,0.10813548,0.1297383,0.14028762
F,employed,1,16706,0.55258584,0.80444956,0.14833732,0,0.041885782,0.030335022,0.07548262
M,employed,1,28164,0.56766707,0.0,0.26201749,0,0.02045711,0.02865298,0.034216493
F,employed,1,15043,0.42895803,0.58950263,0.28185201,0,0.05909372,0.043563988,0.071403645
M,employed,0,11353,0.0,0.0,0.65517879,0,0.090610854,0.09227364,0.058688972
M,employed,1,103599,0.69726002,0.75134879,0.63787317,0,0.001271272,0.0010884725,0.0017152408
M,employed,0,7610,0.5069465,0.5524891,0.84599489,0,0.14321667,0.12867858,0.09103253
M,employed,1,19536,0.5290525,0.60362893,0.74113208,0,0.030512528,0.026946992,0.025760278
M,employed,1,85708,0.74296105,0.1903782,0.84849185,0,0.0012095822,0.0026197685,0.0016763413
M,employed,1,8608,0.79358774,0.62180227,0.0,0,0.07729986,0.0882617,0.12049573
M,employed,1,5814,0.42987186,0.7004773,0.0,1,0.18231063,0.12803341,0.18224463
M,employed,1,39098,0.0,0.42809483,0.15907966,0,0.018212665,0.021522332,0.0231259
F,retired,0,8345,0.0,0.0,0.37182912,0,0.062134016,0.06378521,0.044967435
F,employed,1,8815,0.58315808,0.7053622,0.0,0,0.08806009,0.075335704,0.113970004
M,student,0,0,0.99647784,0.85110599,0.85722512,0,0.10674566,0.12715739,0.14138985
M,employed,1,9583,0.51922947,0.0,0.6280297,0,0.10271109,0.10969636,0.070501186
M,employed,0,7697,0.26870602,0.60143238,0.29473066,1,0.16109876,0.11810874,0.15458271
M,employed,1,12854,0.073839381,0.50079036,0.80442554,0,0.117257364,0.0709555,0.047091365
F,unemployed,1,0,0.80062401,0.0,0.57941216,0,0.18759272,0.24950142,0.22690384
F,employed,1,10264,0.53679734,0.14453349,0.47301498,0,0.08653366,0.13754317,0.099236175
F,employed,1,7687,0.50078642,0.97354269,0.25839967,0,0.12424381,0.065859616,0.14659207
F,employed,1,6569,0.16536897,0.15958646,0.0,0,0.23016484,0.20975207,0.1713071
M,retired,0,5748,0.0,0.28947151,0.0,0,0.1039208,0.10064242,0.11756818
M,retired,0,5582,0.15467197,0.39429218,0.0,0,0.14581755,0.07929857,0.11589111
F,employed,0,7088,0.051739711,0.7512573,0.35167962,0,0.24713936,0.12384023,0.15445967
M,employed,1,8205,0.0,0.5703007,0.61074257,0,0.123952776,0.099260904,0.08430978
M,unemployed,1,5535,0.19848847,0.51532108,0.93489182,0,0.22066091,0.1759348,0.116019025
F,retired,1,14610,0.0,0.0,0.25403446,0,0.028652113,0.031014245,0.027804168
M,employed,1,62911,0.68867821,0.6350987,0.71171331,0,0.0033907082,0.0026885772,0.0045710364
F,unemployed,1,0,0.34818742,0.050215777,0.39042711,0,0.2751809,0.38643545,0.28695244
M,employed,0,18327,0.54135185,0.82511342,0.75480437,0,0.03724656,0.026943516,0.03404977
M,employed,1,9365,0.76311141,0.15520839,0.69643462,1,0.07216385,0.15133294,0.07097738
M,student,0,40989,0.88252366,0.89647359,0.57780403,0,0.00651899,0.006296522,0.010549832
M,employed,1,18372,0.0,0.51262391,0.11279671,0,0.043703843,0.04197243,0.06588158
F,retired,1,2973,0.24447346,0.2377214,0.0,0,0.13292104,0.12751003,0.14010014
M,employed,1,11472,0.53760755,0.0,0.0,0,0.076754615,0.08665611,0.08782774
F,retired,0,6675,0.33167404,0.29295105,0.23314372,0,0.08539244,0.09228575,0.09086549
M,unemployed,1,0,0.83699137,0.0,0.54674536,0,0.15568851,0.25323108,0.2272561
M,employed,1,127482,0.40902701,0.83828431,0.34264755,0,0.0018126131,0.0009502288,0.00237362
M,employed,1,17117,0.63237846,0.16369234,0.0,0,0.041259747,0.070689544,0.05537588
M,employed,1,29938,0.52242678,0.62835944,0.8419956,0,0.023120197,0.014374551,0.015390625
M,employed,1,9390,0.4917711,0.53126079,0.81295741,0,0.107674316,0.099267274,0.063579686
F,employed,0,24580,0.6530742,0.77810544,0.0,0,0.019706693,0.017914282,0.028204534
F,student,0,0,0.72406769,0.90568084,0.98690307,0,0.16216654,0.1321095,0.114277594
M,student,1,4537,0.81488991,0.86926544,0.0,0,0.11331898,0.103196494,0.136701
M,student,0,4703,0.75134975,0.079381794,0.80343324,0,0.110222235,0.20228195,0.09228256
M,employed,1,173699,0.73205858,0.0,0.36874172,0,0.0010775401,0.0026914096,0.0019942105
M,employed,1,23222,0.80658931,0.0,0.53386158,0,0.02181012,0.028481174,0.0246659
F,retired,1,46393,0.11845771,0.0,0.23739617,0,0.010015608,0.007688917,0.006884178
M,employed,0,56644,0.64809185,0.73922247,0.5370602,0,0.0038684371,0.003100677,0.0055819605
M,employed,1,25988,0.68104899,0.88767952,0.64617819,0,0.019305458,0.01710692,0.021350054
M,employed,0,144897,0.28911287,0.0,0.52351916,0,0.001922631,0.0027268778,0.0016075845
M,retired,1,5392,0.28864408,0.0,0.0,0,0.09549292,0.11052226,0.116275765
F,retired,1,4793,0.25400245,0.011044772,0.0,0,0.10243151,0.1523682,0.108943686
M,student,1,0,0.78851962,0.0,0.6437301,0,0.16339472,0.19130327,0.18141508
M,employed,0,8152,0.4981021,0.011778272,0.0,0,0.13080393,0.21197923,0.13912071
F,student,0,0,0.76994747,0.93401504,0.96266443,0,0.16005938,0.12020023,0.13551775
M,employed,1,15073,0.47030583,0.34996554,0.0,0,0.057637215,0.070393726,0.062285714
F,employed,1,11741,0.79906952,0.8236739,0.5270915,0,0.052966405,0.043176595,0.06837196
M,employed,1,10264,0.087971665,0.0,0.36098492,0,0.15641129,0.09632818,0.10385768
F,employed,1,8149,0.0,0.5653075,0.0,0,0.1184895,0.096547775,0.12151669
M,unemployed,1,10663,0.618586,0.66191757,0.7130754,0,0.056452498,0.058094442,0.0540412
M,unemployed,1,0,0.20864491,0.19233051,0.0,1,0.30623588,0.32122716,0.2459389
M,employed,1,9973,0.59902853,0.11829671,0.05763993,0,0.08217168,0.15812656,0.17332475
F,employed,1,7931,0.59984225,0.12640174,0.0,0,0.09219405,0.16991498,0.12950166
F,employed,1,8187,0.27357888,0.76097906,0.77406651,0,0.13608244,0.089720525,0.075302646
M,employed,1,6989,0.85831386,0.8440007,0.63692009,0,0.08915274,0.09566202,0.09699135
F,employed,1,97671,0.0,0.32972434,0.12043723,0,0.002796203,0.0021228278,0.0030214018
F,employed,1,6671,0.93166631,0.26068363,0.0,0,0.08359114,0.18640776,0.17059113
F,unemployed,1,10768,0.77323556,0.74007267,0.58852625,0,0.044036742,0.050624415,0.056226145
M,employed,1,6718,0.46647355,0.011207729,0.58255285,0,0.16515169,0.26558533,0.13308653
M,employed,1,7811,0.0,0.60320073,0.0,0,0.130279,0.10844117,0.13893504
F,student,0,0,0.82778752,0.65537173,0.81973356,0,0.16317551,0.18626705,0.14500697
F,employed,0,5668,0.70593846,0.10653411,0.0,0,0.13492532,0.23056436,0.19727431
M,unemployed,0,0,0.69648099,0.56479561,0.0,0,0.19128515,0.2450235,0.24368985
M,retired,1,9823,0.26119381,0.34844291,0.29804915,0,0.06124617,0.041275628,0.04977877
M,employed,1,30877,0.77002102,0.45820537,0.80155122,0,0.017703366,0.030610295,0.019767564
M,employed,1,41760,0.31916109,0.11437191,0.58066052,0,0.019535568,0.025053168,0.014826591
F,employed,1,12729,0.0,0.0,0.54357404,0,0.07241345,0.072309315,0.070511095
M,retired,1,33431,0.0,0.051472135,0.15857427,0,0.016023215,0.024863247,0.018396623
M,student,0,0,0.87566662,0.84750485,0.93010664,0,0.12708257,0.12715739,0.12648112
M,employed,0,20385,0.60370439,0.0,0.96857572,0,0.028847098,0.03644957,0.01709582
M,retired,1,25284,0.0,0.0,0.20962341,0,0.016253054,0.016849013,0.016815413
F,unemployed,0,8490,0.59869921,0.0,0.31658554,0,0.07228162,0.092923895,0.11459747
M,retired,1,4913,0.0,0.2852298,0.0,0,0.10644346,0.09849993,0.116275765
F,unemployed,1,0,0.0,0.0,0.62345195,1,0.2549786,0.24950142,0.22108316
M,employed,0,6599,0.69736779,0.044464532,0.0,0,0.12918402,0.28988308,0.19362323
M,unemployed,1,0,0.64616334,0.50143284,0.53273922,0,0.20548792,0.26353878,0.2272561
M,employed,0,13093,0.1772359,0.95136029,0.88203609,0,0.100386485,0.037643135,0.03714717
M,employed,1,22523,0.55629379,0.70649016,0.80178732,0,0.026469994,0.017997747,0.022394583
M,employed,0,5616,0.68097621,0.4160271,0.064527288,1,0.13869187,0.19779694,0.27874202
F,retired,0,5295,0.32984588,0.24690107,0.31475437,0,0.09205845,0.10455815,0.07888258
M,employed,1,33938,0.31400892,0.39674264,0.0,0,0.023031369,0.02694674,0.020346738
M,employed,1,12055,0.34793779,0.34541458,0.60302299,0,0.0850356,0.09214848,0.049822345
M,retired,1,10338,0.31566641,0.17993113,0.28090969,0,0.046431623,0.06186193,0.04524684
M,student,1,0,0.61712134,0.86054647,0.98604697,0,0.1787865,0.13744561,0.11564935
F,employed,0,27232,0.069388554,0.67728698,0.45846704,0,0.062072024,0.022999894,0.034786567
M,student,0,0,0.0,0.86058539,0.90217632,0,0.17902431,0.1308111,0.12465113
M,employed,1,11889,0.0,0.77348047,0.62379473,0,0.07702503,0.046141844,0.04736044
M,employed,1,13213,0.23375918,0.21600947,0.059235241,1,0.07594953,0.0819131,0.10258387
F,employed,1,109334,0.0086322976,0.94838047,0.82042712,0,0.0037806325,0.0009624212,0.0018712815
M,unemployed,1,0,0.0,0.75376081,0.0,0,0.25720546,0.2044874,0.2459389
M,student,0,0,0.0,0.9261961,0.844055,0,0.17902431,0.11907993,0.13845012
F,employed,1,4957,0.0,0.0,0.031223986,0,0.16515,0.15909384,0.28390166
F,employed,0,13738,0.32981196,0.69125831,0.0,0,0.0711386,0.03784187,0.0640375
F,employed,1,6352,0.56758136,0.026468486,0.89005423,0,0.13870978,0.2616149,0.10257228
M,employed,1,18972,0.7174744,0.0,0.24928372,0,0.030917907,0.043196153,0.057417784
F,unemployed,1,0,0.42744136,0.46914965,0.0015120235,0,0.26696372,0.2663293,0.24182822
M,employed,0,12568,0.11729512,0.76572865,0.1743851,0,0.11526441,0.049368106,0.111683115
F,retired,0,5040,0.0,0.23105268,0.067772172,0,0.10443876,0.10652665,0.15862139
F,employed,1,7849,0.0,0.011563567,0.0,0,0.12197879,0.2009231,0.12950166
F,employed,0,7629,0.044020116,0.77672923,0.5491336,0,0.23950322,0.10950118,0.13338299
F,retired,0,8736,0.11385646,0.0,0.059536017,0,0.08822601,0.06413613,0.09293173
M,student,0,0,0.97562647,0.76403046,0.0,0,0.104634404,0.15507686,0.19037929
F,employed,1,22992,0.65035498,0.11400225,0.025599917,0,0.022698399,0.03860574,0.049888186
M,employed,1,5876,0.66575176,0.78703308,0.17615025,0,0.13290787,0.12039885,0.24499302
M,employed,1,27100,0.18066904,0.22205307,0.0,0,0.03955066,0.03812785,0.02900283
M,employed,1,8912,0.89774269,0.0,0.77775085,0,0.07490582,0.110342875,0.06769384
F,employed,1,21745,0.66575342,0.5769394,0.82562059,0,0.021625206,0.023419274,0.020433158
F,employed,0,6264,0.89072686,0.51135021,0.23412052,0,0.110538386,0.17901702,0.21355422
M,employed,1,30208,0.0,0.0,0.0,0,0.026988596,0.025604794,0.024605477
F,student,0,0,0.86402702,0.82047176,0.18652329,0,0.12888789,0.14478679,0.26795498
M,unemployed,0,0,0.0,0.7974034,0.62158608,0,0.25269312,0.18106109,0.21866341
F,retired,1,6116,0.20064703,0.32292327,0.0,0,0.10578954,0.076272674,0.10739218
F,employed,1,4367,0.66474926,0.10454825,0.063496478,0,0.14209953,0.23814286,0.2796726
M,retired,0,7104,0.0,0.18186691,0.25726327,0,0.083373405,0.09879086,0.077074744
M,student,0,0,0.74545062,0.88812846,0.057244916,0,0.15722129,0.13574187,0.2849924
F,student,0,3703,0.94358826,0.62520134,0.0,0,0.10398601,0.14177553,0.16189753
M,unemployed,1,11924,0.96404588,0.56973058,0.0,0,0.03936647,0.049889747,0.05951376
M,employed,1,26378,0.50567049,0.0,0.0,0,0.024577595,0.02908791,0.02900283
F,student,0,23670,0.83591592,0.6364767,0.85813087,0,0.011976497,0.012420287,0.009588572
M,employed,0,66912,0.0,0.57226211,0.45146033,0,0.0057791695,0.0026226593,0.004739771
F,student,0,15038,0.96545225,0.0,0.87104285,0,0.024181582,0.03205804,0.022280777
M,employed,1,8831,0.60422063,0.38588911,0.54876864,1,0.084380254,0.12603453,0.10929372
M,employed,1,6600,0.91684121,0.13984872,0.64830607,0,0.105713084,0.22328149,0.11698979
F,employed,1,6801,0.58246911,0.53187507,0.74001026,0,0.12910266,0.15252557,0.10921546
F,unemployed,1,0,0.0,0.54182088,0.063327953,0,0.2549786,0.24947949,0.37299708
F,retired,1,8305,0.2129112,0.11588718,0.30238053,0,0.06530634,0.07733953,0.046752915
F,retired,1,7299,0.26338345,0.22878155,0.073353961,0,0.07335628,0.07441561,0.11185166
M,unemployed,1,7993,0.73937541,0.0,0.37406641,1,0.06500631,0.10061949,0.108611405
M,retired,1,7039,0.0,0.19249383,0.0,0,0.09026488,0.103358746,0.09818723
M,employed,1,9694,0.50710338,0.7355026,0.53894317,0,0.105385505,0.07720393,0.10543756
F,employed,0,9955,0.3569026,0.50974613,0.45820397,0,0.13285956,0.10649578,0.12330023
M,employed,0,15455,0.61170524,0.0,0.86752987,0,0.046869203,0.06022537,0.033924587
F,employed,1,6593,0.62827849,0.47106043,0.16174039,1,0.13434042,0.16467685,0.23951559
M,employed,1,18333,0.48304412,0.083084852,0.59202826,0,0.04055672,0.06723403,0.031967774
M,employed,1,5493,0.64433736,0.0,0.43886364,0,0.1357665,0.163542,0.16197863
M,employed,1,33890,0.0,0.80586749,0.79724455,0,0.022640234,0.011138645,0.016953332
M,employed,0,39405,0.41797954,0.89444554,0.67295754,0,0.01870869,0.009808317,0.0146768605
M,employed,1,48598,0.0,0.0,0.0,0,0.009035428,0.0091771595,0.0071052234
F,unemployed,1,5663,0.83497876,0.76180398,0.0,0,0.111224964,0.1500521,0.17693461
M,retired,0,3984,0.24915281,0.076395527,0.042274877,1,0.15256,0.22051321,0.22425114
M,employed,0,8891,0.51834488,0.24492437,0.16645664,0,0.11291572,0.13908647,0.17483631
M,employed,1,7928,0.0,0.76130033,0.71734422,0,0.12757964,0.09588233,0.088222794
F,employed,1,5553,0.65652704,0.0,0.13275529,0,0.13004214,0.15875725,0.24978942
M,retired,0,8102,0.24435619,0.30387673,0.19457363,0,0.07168999,0.05424359,0.069909446
M,employed,0,10080,0.17698935,0.063652441,0.19887808,1,0.17061396,0.18542007,0.15004939
F,employed,1,51179,0.0,0.33476418,0.48662367,0,0.006706366,0.0057443585,0.0053327135
M,employed,1,8180,0.18778439,0.78695387,0.12505592,0,0.18015614,0.08454544,0.18835519
M,employed,1,6302,0.78059292,0.0,0.71472943,0,0.123518474,0.16451728,0.12452134
F,employed,1,14156,0.53358322,0.0098121893,0.045003965,0,0.04661982,0.08866874,0.08791567
F,employed,1,5249,0.0,0.0,0.85313916,0,0.1673094,0.16115062,0.11386325
M,student,0,7965,0.87970096,0.35461912,0.80946922,0,0.05086786,0.08419496,0.052710544
F,retired,0,6817,0.053560682,0.0,0.0,0,0.1527988,0.101136126,0.11232718
F,employed,1,8344,0.72406644,0.8567934,0.55515969,0,0.072505444,0.073489234,0.10372885
M,employed,1,155634,0.67935771,0.0,0.0,0,0.0010884897,0.0026914096,0.0016834802
M,employed,0,48602,0.53132886,0.55662489,0.65121496,0,0.005904499,0.004723915,0.007401143
M,unemployed,1,0,0.0,0.13776062,0.0,0,0.25720546,0.33119366,0.2459389
M,employed,1,6066,0.81611693,0.26092237,0.43179539,0,0.12366359,0.20206966,0.1659996
F,unemployed,1,6742,0.70328385,0.61145139,0.65856528,0,0.12367275,0.15601365,0.1326227
F,employed,1,4916,0.021374041,0.65282243,0.87908387,1,0.2683561,0.12930398,0.1129207
M,student,0,18443,0.34653765,0.22073409,0.86651093,0,0.027272964,0.034173816,0.016154502
M,employed,1,8832,0.52825695,0.53017825,0.32004851,0,0.10039801,0.10299769,0.13377513
M,student,0,0,0.90560001,0.77916074,0.89970994,0,0.13982186,0.15014307,0.12465113
M,employed,1,7917,0.51325285,0.67291743,0.53705567,1,0.1239683,0.09028326,0.12028309
F,employed,0,18023,0.4494381,0.34712499,0.61865997,0,0.059368186,0.0650897,0.036525954
F,unemployed,1,6223,0.0,0.25950679,0.98508722,0,0.1764275,0.20292178,0.10921347
M,employed,1,10660,0.59092575,0.66497052,0.64135396,0,0.07003435,0.076231055,0.06292008
F,unemployed,0,9468,0.64932245,0.32078418,0.0,0,0.062935196,0.10147507,0.08311209
M,employed,1,14465,0.3655059,0.22086896,0.25591624,0,0.06688537,0.07438684,0.07379548
M,employed,0,15331,0.64542955,0.63508904,0.59374219,0,0.044478808,0.04199028,0.04250721
M,employed,0,12770,0.0,0.27628505,0.0,0,0.07940356,0.10210353,0.084869556
F,employed,1,5338,0.51597524,0.0,0.57787627,0,0.16059269,0.16115062,0.13544762
M,employed,1,7913,0.66213471,0.42126155,0.0,0,0.08753464,0.14092319,0.13668455
M,employed,1,7488,0.92216957,0.0,0.0,0,0.08115778,0.13853085,0.14799167
F,employed,1,29111,0.54028833,0.25650612,0.33697274,0,0.018619994,0.032431196,0.02917738
M,unemployed,0,0,0.025836473,0.0,0.53470516,0,0.40205997,0.24928969,0.22377273
M,student,0,0,0.88666749,0.34540224,0.0,1,0.12732218,0.22418131,0.19037929
M,employed,1,17848,0.65325195,0.0,0.44648212,0,0.036484938,0.050085064,0.0477806
F,employed,0,52873,0.64150888,0.0,0.69093084,0,0.004937784,0.007944143,0.004982525
F,unemployed,0,0,0.73819548,0.0,0.41946763,1,0.19719592,0.25198126,0.27891907
M,student,0,0,0.92171252,0.98899746,0.5960511,0,0.12430735,0.100563124,0.18449141
M,employed,1,29484,0.45950422,0.9556573,0.49719277,0,0.02391627,0.012713668,0.023528546
M,employed,1,6187,0.51573175,0.12655388,0.26495877,1,0.16317071,0.22415748,0.19138034
F,employed,1,5809,0.57720578,0.42731088,0.54299664,0,0.13716373,0.18512963,0.14685099
M,retired,0,22918,0.041590117,0.082553864,0.0,0,0.02541928,0.02549617,0.019984227
M,student,0,0,0.92422819,0.94395149,0.99064505,0,0.12430735,0.111089125,0.10687681
M,unemployed,1,9540,0.0,0.0,0.45382613,0,0.0881303,0.08889816,0.10208434
F,employed,1,59057,0.52925575,0.60045987,0.27212113,0,0.0037862633,0.0028612346,0.00672425
F,employed,1,14318,0.0,0.51054478,0.58331549,0,0.055771302,0.052230563,0.043134343
M,student,0,0,0.96425295,0.8510893,0.87441301,0,0.12102714,0.12715739,0.14028762
F,unemployed,1,0,0.50501043,0.50986016,0.95439696,0,0.2550214,0.25638038,0.16613878
M,unemployed,1,10832,0.76164722,0.0,0.15954025,0,0.04507602,0.069595575,0.10661722
M,employed,0,8262,0.0,0.3658165,0.099247083,0,0.12644838,0.14311367,0.19689402
M,employed,1,10111,0.44875607,0.57330221,0.62422687,0,0.12371155,0.08986698,0.07073451
F,employed,0,11823,0.67019659,0.64850509,0.75310767,0,0.058841024,0.056277294,0.05364656
