id,own,competing2,competing3,borrowertype,accepted,default,profit
39743,.016134344,.01959,.0024033275,2,0,0,
39744,.39654967,,,1,1,1,-10000
39745,.018506713,.029999999,.0035029284,3,0,0,
39746,.22466803,,,3,1,0,2246.6802
39747,.041070953,.034046005,.02706055,3,0,0,
39748,.24645552,.1925,.31455532,3,0,0,
39749,.048566218,.077500001,.095914252,2,1,0,485.66217
39750,.21412419,.205,,1,1,0,2141.2419
39751,.047182567,.0625,.023572583,3,0,0,
39752,.077972159,.091379218,.052693002,2,0,0,
39753,.072504915,.067500003,.078738704,3,0,0,
39754,.061949857,.054498509,.11405261,2,0,0,
39755,.2972405,.115,.34276259,2,0,1,
39756,.099611558,.12095493,.097574778,3,0,0,
39757,.020374011,.021908099,.094492599,3,1,0,203.74011
39758,.23922931,,,2,1,1,-10000
39759,.16340278,.24250001,,3,1,0,1634.0278
39760,.11164169,.20379031,.13748921,2,1,0,1116.4169
39761,.031410735,.045000002,.018558258,2,0,0,
39762,.049979288,.027511848,.10483909,3,0,0,
39763,.076719806,.125,.048634943,3,0,0,
39764,.10079621,.22750001,.16010755,1,1,0,1007.9621
39765,.17411867,,.13716558,1,0,0,
39766,.040840149,.02304234,.10045503,3,0,0,
39767,.25747153,.17749999,,3,0,1,
39768,.046357099,.02625805,.093079597,3,0,0,
39769,.042450171,.047499999,.020505145,1,0,0,
39770,.016121503,.01959,.090231523,2,0,0,
39771,.055286322,.115,.11608174,1,1,0,552.86322
39772,.21035294,.1725,.13490579,1,0,0,
39773,.16080645,.092500001,.074358813,1,0,0,
39774,.018197669,.029999999,.0044751279,3,0,0,
39775,.042961188,.025304554,.02053858,2,0,0,
39776,.17754988,.18130893,.34880647,1,1,0,1775.4988
39777,.1414896,.18000001,.12985525,2,0,0,
39778,.17207675,.18998498,.16025615,1,1,1,-10000
39779,.11463925,.14,.10420019,3,0,0,
39780,.10432099,.2,.09924376,3,0,0,
39781,.21232259,.17867379,.13662212,3,0,0,
39782,.17915985,,.30442372,2,1,1,-10000
39783,.016230159,.0275,.093103081,2,0,0,
39784,.1587511,.30000001,,1,1,1,-10000
39785,.40199599,,.3242467,2,0,1,
39786,.25052094,,,1,1,0,2505.2095
39787,.17309999,.19249064,,3,1,0,1731
39788,.17521912,.1921355,,3,1,0,1752.1912
39789,.1808005,.1725,,3,0,0,
39790,.35313833,,.29919872,2,0,1,
39791,.16792847,.19344427,.1959696,2,1,0,1679.2847
39792,.041070282,.051203523,.038010959,1,1,0,410.70282
39793,.39875519,,,1,1,0,3987.552
39794,.016308833,.01959,.0030565397,3,0,0,
39795,.1577891,.12,.10177205,3,0,0,
39796,.23479378,.13918678,,3,0,0,
39797,.047071818,.048979275,.10515051,2,0,0,
39798,.038834527,.079999998,.033841558,1,1,0,388.34528
39799,.060869642,.042938922,.12644677,1,1,0,608.69641
39800,.4258343,.28,.27190983,3,0,0,
39801,.24035153,.1425,,1,0,0,
39802,.10832134,.078452393,.066127822,3,0,0,
39803,.10563553,.125,.11758513,1,1,0,1056.3553
39804,.041838545,.028760968,.042996455,2,0,0,
39805,.053393304,.03146939,.017960038,3,0,0,
39806,.036215797,.087499999,.054624334,2,1,0,362.15796
39807,.10499398,.15013905,,2,1,0,1049.9398
39808,.27031624,,,1,1,1,-10000
39809,.39654967,,,3,1,1,-10000
39810,.054539487,.086927049,.047782443,2,0,0,
39811,.11561306,.21250001,.097872503,1,1,0,1156.1306
39812,.060079817,.087499999,.094052829,2,1,0,600.79816
39813,.021277532,.032499999,.092722513,1,1,0,212.77531
39814,.088441573,.14,.12681934,2,1,0,884.41571
39815,.016349725,.01959,.092570014,3,1,0,163.49725
39816,.039123468,.055,.020975398,3,0,0,
39817,.044729821,.050000001,.099616647,1,1,0,447.29822
39818,.11824496,.12,,1,1,0,1182.4496
39819,.22829129,.1825,.19827777,1,0,0,
39820,.23289624,.2775,.13843007,2,0,1,
39821,.30802611,.1875,,2,0,0,
39822,.31164253,,,1,1,0,3116.4253
39823,.1378531,.21785489,.14568613,3,0,1,
39824,.034139875,.022042545,.020633107,2,0,0,
39825,.17340863,,.15068552,1,0,0,
39826,.035145022,.020953292,.095535375,3,0,0,
39827,.10024383,.17026079,,3,1,0,1002.4383
39828,.29719669,,.25018159,3,0,0,
39829,.046586186,.0625,.021667032,3,0,0,
39830,.19070555,,.19594668,1,1,0,1907.0555
39831,.29647961,,.27311787,1,0,0,
39832,.20924443,.245,.16102082,2,0,1,
39833,.13631462,.2225,.12291922,2,0,0,
39834,.096406125,.13500001,,2,1,0,964.06122
39835,.031767622,.01959,.10053895,3,0,0,
39836,.12968636,.2225,.12342722,2,0,0,
39837,.15269156,.29750001,,3,1,0,1526.9155
39838,.26915598,.20999999,.21989281,2,0,1,
39839,.25685662,.16,,1,0,0,
39840,.13914163,.1375,,2,0,0,
39841,.058675602,.044360656,.1082796,2,0,0,
39842,.16577917,.18297952,.14052236,2,0,0,
39843,.076912411,.098889463,.096206106,2,1,0,769.12408
39844,.076777279,.038418643,.1025973,3,0,0,
39845,.22378071,.145,.080079891,1,0,0,
39846,.15157337,.18013504,.15191659,2,1,1,-10000
39847,.17697419,.19416827,.29515097,1,1,0,1769.7419
39848,.098240875,.11542402,.080611587,3,0,0,
39849,.34717554,,.30442372,1,0,1,
39850,.053064302,.090000004,.10428397,3,1,0,530.64301
39851,.1158219,.13,.10418315,1,1,1,-10000
39852,.24995138,.27000001,.28143328,3,1,0,2499.5137
39853,.21369167,.21969903,,3,1,0,2136.9167
39854,.11947624,.046550415,.11035008,2,0,0,
39855,.39851284,.21333422,.14767155,2,0,0,
39856,.053876344,.055,.017779497,2,0,0,
39857,.22790155,.1425,.2444573,3,0,0,
39858,.030111874,.037500001,.0065548727,1,0,0,
39859,.048614461,.091288522,.042066596,1,1,1,-10000
39860,.074863322,.043169472,.10432495,3,0,0,
39861,.12265331,.17259896,.072784618,2,0,0,
39862,.094378322,.14749999,.10757199,2,1,0,943.7832
39863,.040524222,.07,.10284719,3,1,0,405.24222
39864,.11053952,.19092605,,1,1,0,1105.3951
39865,.16382767,.08853332,.10862911,3,0,0,
39866,.14923944,.082500003,.093355112,1,0,0,
39867,.034853857,.019612061,.067208849,1,1,0,348.53857
39868,.23988447,.22499999,,3,0,0,
39869,.16295788,,,3,1,0,1629.5787
39870,.064776815,.037499588,.10560109,3,0,0,
39871,.16922118,.14,.12313147,1,0,0,
39872,.18068326,.16930263,.29016089,2,0,0,
39873,.21744594,.19750001,,2,0,0,
39874,.057467483,.059999999,.044686805,1,1,0,574.6748
39875,.081171311,.090000004,.12772973,2,0,0,
39876,.12469144,.2,,1,1,0,1246.9144
39877,.052402887,.024027031,.037499633,2,0,0,
39878,.1355575,.28,.16339491,3,1,0,1355.5751
39879,.10163463,.10454535,,2,0,0,
39880,.1243806,.1525,,2,1,1,-10000
39881,.071321122,.064999998,.10277696,2,0,0,
39882,.17443474,.17749999,,3,1,1,-10000
39883,.047213413,.045000002,.0092224581,1,0,0,
39884,.19578667,.2475,,1,1,1,-10000
39885,.04394969,.075000003,.10993708,1,1,0,439.49689
39886,.26154462,.14749999,.14372912,2,0,1,
39887,.13387097,.18989561,.12014744,2,0,0,
39888,.04409859,.072499998,.019930691,3,0,0,
39889,.048629556,.029229015,.096231595,3,0,0,
39890,.036913544,.087499999,.014136085,2,0,0,
39891,.044135671,.088140979,.10698731,1,1,0,441.35672
39892,.036816824,.057500001,.10007334,1,1,0,368.16824
39893,.070977949,.087186307,.13516495,3,1,0,709.77948
39894,.15324154,,,3,1,0,1532.4154
39895,.035361558,.055,.022363106,1,1,0,353.61557
39896,.058003217,.07,.09960103,2,0,0,
39897,.14819624,.1840875,.14615236,2,0,0,
39898,.059895769,.097499996,.10019983,3,1,0,598.9577
39899,.020812761,.021105895,.0046998118,2,0,0,
39900,.076978825,.082500003,.11344281,1,1,0,769.78827
39901,.048330091,.0425,.096995473,1,1,1,-10000
39902,.12784925,.11405394,.17698166,2,0,0,
39903,.57873827,,,1,1,1,-10000
39904,.047129106,.057500001,.023487622,1,0,0,
39905,.059024531,.045846995,.017833099,1,0,0,
39906,.020594545,.01959,.0030977223,3,0,0,
39907,.042551138,.059999999,.094704002,1,1,0,425.51138
39908,.24293087,.185,,2,0,0,
39909,.13366617,.10447796,.15478578,3,0,0,
39910,.02431323,.021391761,.0058323261,2,0,0,
39911,.25714299,.21250001,.14091472,2,0,1,
39912,.042966027,.043777175,.098037437,1,1,0,429.66028
39913,.053883206,.030241122,.10270102,1,0,0,
39914,.16567871,.16694582,,3,1,0,1656.7871
39915,.050568998,.105,.045550689,1,1,0,505.68997
39916,.22095405,.21356025,.20853318,2,0,1,
39917,.060058016,.086048208,.072372012,3,0,0,
39918,.26505709,.15895689,,3,0,0,
39919,.032923419,.022017822,.099016011,1,1,0,329.23419
39920,.073038124,.10291745,.080605261,1,1,1,-10000
39921,.10623017,.115,.12920736,1,1,0,1062.3016
39922,.067219108,.077500001,.040875867,1,0,0,
39923,.067216769,.085000001,.10272963,3,1,0,672.16766
39924,.20599189,,,1,1,0,2059.9189
39925,.10171261,.1175,.12115303,3,0,0,
39926,.07868173,.10021988,.15857445,2,1,0,786.81732
39927,.068548553,.13,.12775822,2,1,0,685.48553
39928,.035991203,.050000001,.095132776,2,0,0,
39929,.033368491,.01959,.023561567,2,0,0,
39930,.045958787,.042713802,.024153715,2,0,0,
39931,.085146084,.082500003,.048196018,1,0,0,
39932,.22375941,,.2220514,2,0,0,
39933,.045813799,.07,.029081455,2,0,1,
39934,.037123092,.022630911,.022526231,1,1,0,371.23093
39935,.1744381,.07,.13847348,1,0,0,
39936,.14260535,.16500001,,3,1,0,1426.0535
39937,.035731509,.01959,.01271374,2,0,0,
39938,.12555827,.07,,3,0,0,
39939,.13186221,,.1443328,2,1,0,1318.6221
39940,.12550491,.12,.12284799,1,1,0,1255.0491
39941,.046750352,.07,.1138607,1,1,0,467.50351
39942,.23125078,.27000001,.13699344,1,0,0,
39943,.029883593,.01959,.013606478,1,1,0,298.83594
39944,.13963355,.18934031,.10918074,1,0,0,
39945,.074568309,.04560037,.10467975,1,0,0,
39946,.15488429,.19800758,.13021444,2,0,0,
39947,.18368505,.21173453,,3,1,0,1836.8505
39948,.20999371,.19331148,.23822717,1,1,0,2099.937
39949,.16305418,.2325,.19455852,3,1,0,1630.5419
39950,.17254557,.1725,.15543671,3,0,0,
39951,.71565175,,,3,1,0,7156.5176
39952,.30267268,,.2529071,1,0,0,
39953,.018325932,.029999999,.091597207,2,0,0,
39954,.31237844,.16194351,.14487198,2,0,0,
39955,.45879999,.1961489,.20654778,1,0,1,
39956,.12442942,.12813209,.086199701,2,0,0,
39957,.080504686,.18349482,.064114369,3,0,0,
39958,.081204273,.054212075,.1152892,2,0,0,
39959,.093450017,.18534659,.10938367,2,1,0,934.50018
39960,.062826961,.1025,.023026034,2,0,0,
39961,.065947518,.091821209,.040208932,3,0,0,
39962,.068517268,.04590321,.12033511,2,0,0,
39963,.3612673,,,1,1,0,3612.6731
39964,.23311283,,.14657965,1,0,0,
39965,.13186221,.19,.18538809,2,1,0,1318.6221
39966,.14566725,.1675,,2,1,0,1456.6726
39967,.03609122,.062256381,.019181699,2,0,0,
39968,.3612673,,,3,1,0,3612.6731
39969,.15753177,.18592003,.16025615,1,1,0,1575.3176
39970,.25098896,,,1,1,0,2509.8896
39971,.042737182,.079999998,.098116323,3,1,0,427.37183
39972,.035745326,.032442518,.02170969,1,1,0,357.45328
39973,.024127826,.050000001,.094326191,3,1,0,241.27826
39974,.057880726,.054772709,.1030478,3,0,0,
39975,.13995002,.094999999,.092822202,3,0,1,
39976,.32867351,.1125,,1,0,0,
39977,.13585886,.156866,.072542615,3,0,0,
39978,.048308,.030646712,.1030359,1,1,0,483.07999
39979,.68654573,,.24348873,1,0,0,
39980,.083023988,.11,.037726942,1,0,0,
39981,.27652866,.30000001,,2,1,0,2765.2866
39982,.084558517,.10398334,.064391777,1,0,0,
39983,.3612673,.30000001,,3,0,0,
39984,.016264893,.01959,.0040834863,1,1,0,162.64893
39985,.054826356,.079999998,.12265214,2,1,0,548.26355
39986,.30246571,,.38395792,2,1,0,3024.657
39987,.21281996,.22975472,,3,1,0,2128.1997
39988,.036088411,.028872,.015917674,3,0,0,
39989,.092169963,.11195564,.11668085,1,1,0,921.69965
39990,.03528991,.064999998,.096174948,3,1,0,352.89911
39991,.18156363,.15000001,.12839374,2,0,0,
39992,.12689437,.1903417,.10357247,2,0,0,
39993,.13097279,.1375,.12123031,1,1,0,1309.7279
39994,.16020621,,,3,1,0,1602.0621
39995,.048616529,.047499999,.03533791,2,0,0,
39996,.11001124,.052499998,,2,0,0,
39997,.075868405,.075000003,.12360997,2,0,0,
39998,.15161514,.10418449,.14638028,3,0,0,
39999,.13719985,.097499996,,3,0,0,
40000,.031521581,.059999999,.016080027,1,1,0,315.21582
40001,.063666776,.097652785,.12496606,3,1,0,636.66779
40002,.056924608,.14749999,.042232942,3,0,0,
40003,.042737182,.052499998,.092749417,1,1,0,427.37183
40004,.097405545,.1,.13234428,1,1,0,974.05548
40005,.11085823,.105,.10865771,2,0,0,
40006,.24580047,,.39400914,2,1,1,-10000
40007,.21055524,.20999999,.28360367,3,0,0,
40008,.11841511,.19370291,.12805898,3,0,0,
40009,.081262402,.16249999,.11135277,2,1,0,812.62402
40010,.21240021,.30000001,,2,1,0,2124.0022
40011,.21281996,.1725,,1,0,0,
40012,.097908422,.115,.14476489,1,1,0,979.08423
40013,.044748396,.07,.028390534,3,0,0,
40014,.18471156,.1806201,,3,0,0,
40015,.10078019,.16,.12778859,1,1,0,1007.8019
40016,.039019849,.072499998,.10386864,3,1,0,390.19849
40017,.023162615,.047499999,.015828228,3,0,0,
40018,.20884135,,.20947638,3,0,0,
40019,.050877649,.036264095,.10556696,3,0,0,
40020,.038855094,.034563992,.099536739,1,1,0,388.55093
40021,.095092826,.10471619,.10938367,2,0,0,
40022,.027144518,.01959,.092451774,3,0,0,
40023,.28563178,,,2,1,0,2856.3179
40024,.096999072,.047535799,.075382106,1,0,0,
40025,.093959972,.29750001,.15294001,1,1,0,939.59973
40026,.20155109,,.14135055,2,0,0,
40027,.11987738,.17146778,.12381129,3,0,0,
40028,.11306516,.1122907,,2,0,0,
40029,.20250259,.19049181,.22811836,1,1,0,2025.0259
40030,.23299675,.1575,.14446855,3,0,0,
40031,.017071541,.025,.0045285919,2,0,0,
40032,.093431219,.1425,.20318598,2,1,0,934.31219
40033,.3612673,,.27241278,1,0,0,
40034,.1691142,.1375,,3,0,0,
40035,.14554863,.2025,.14528717,2,0,0,
40036,.036074571,.057500001,.017305907,2,0,0,
40037,.034870401,.067500003,.097168684,3,1,0,348.70401
40038,.16520324,.13500001,.11940816,2,0,0,
40039,.16150117,.16854826,.090256438,1,0,0,
40040,.037282832,.034929123,.096232407,1,1,0,372.82831
40041,.016361389,.01959,.0028308777,1,1,0,163.61389
40042,.31255123,.1675,.19598435,3,0,0,
40043,.032253288,.01959,.094077997,3,0,0,
40044,.065382652,.14,.14526367,1,1,0,653.82654
40045,.072846822,.094999999,.058641229,2,0,0,
40046,.31691185,,,1,1,0,3169.1184
40047,.10623017,.15000001,,3,1,0,1062.3016
40048,.074766047,.059999999,.064196505,2,0,0,
40049,.016485166,.01959,.093900345,1,1,0,164.85165
40050,.13545957,.16249999,.094587497,1,0,0,
40051,.27149117,.2375,.52892965,1,0,0,
40052,.20250259,.26249999,,3,1,0,2025.0259
40053,.11607712,.1825,.14119722,3,1,1,-10000
40054,.096548468,.079999998,.10157809,1,1,0,965.48468
40055,.70210218,,,2,1,1,-10000
40056,.1211632,.15000001,.11629682,1,1,0,1211.632
40057,.12915027,.19499999,,3,1,0,1291.5027
40058,.18068326,.19750001,.15384321,3,0,0,
40059,.11517675,.15006383,.11821051,3,0,0,
40060,.17378238,.1675,.14054576,2,0,0,
40061,.16919465,.1275,.16766165,3,0,0,
40062,.16829635,.1587766,,3,0,0,
40063,.31388289,.19,.13829367,1,0,0,
40064,.24974446,.30000001,.25861931,2,1,0,2497.4446
40065,.14095183,.10553775,.200266,2,0,0,
40066,.10613777,.077500001,.13528213,2,0,0,
40067,.074616328,.16500001,.12898238,1,1,0,746.16327
40068,.24732941,,,1,1,0,2473.2942
40069,.25723061,.1032548,.14976215,2,0,0,
40070,.20479584,,.1594775,2,0,0,
40071,.2398307,.185,.17923355,3,0,0,
40072,.12968636,.19584897,.12129949,2,0,0,
40073,.16179611,.285,.14488864,3,0,0,
40074,.25345472,.215,,2,0,0,
40075,.14853747,.14749999,.23946047,1,1,0,1485.3748
40076,.215121,.2346652,.1695464,1,0,1,
40077,.056156851,.090000004,.028132537,2,0,0,
40078,.016480731,.035,.0010857101,2,0,0,
40079,.18505836,.19914147,,2,0,0,
40080,.30383348,.16899526,,2,0,0,
40081,.088807791,.18505515,.066910617,2,0,0,
40082,.14566725,.17,,2,1,0,1456.6726
40083,.043917567,.052499998,.01946377,1,0,1,
40084,.080989808,.090000004,.094616652,1,1,0,809.89807
40085,.13453895,.19750001,,1,1,0,1345.3895
40086,.095742173,.047724511,.093761094,3,0,0,
40087,.12994426,.11,,3,0,0,
40088,.025824592,.01959,.017067278,2,0,0,
40089,.15695317,.17409986,,3,1,0,1569.5317
40090,.040303469,.050000001,.097862571,3,1,0,403.0347
40091,.057697363,.021818126,.094561301,1,0,0,
40092,.01886831,.01959,.0071697775,3,0,0,
40093,.060363583,.075000003,.03581316,2,0,0,
40094,.11200027,.057500001,.045729991,1,0,0,
40095,.031994861,.023083176,.017613124,1,1,0,319.94861
40096,.099888571,.19356735,.12404316,1,1,0,998.88568
40097,.32862338,.1825,,2,0,0,
40098,.16589551,.21250001,.14135055,1,0,0,
40099,.10019005,.12555754,.13285592,3,1,0,1001.9005
40100,.19828531,.13082278,.14087574,1,0,0,
40101,.031553801,.055,.098223932,3,1,0,315.53802
40102,.016482159,.01959,.093097731,2,0,0,
40103,.028663322,.01959,.01198611,1,1,0,286.63321
40104,.045936793,.024586745,.065782897,2,0,0,
40105,.053311147,.042523175,.10242684,1,1,0,533.11145
40106,.25159881,.12,.27550548,2,0,0,
40107,.058675602,.045206971,.06077446,1,1,0,586.75604
40108,.074863322,.044074971,.037352804,1,0,0,
40109,.069594547,.075000003,.049867813,1,1,0,695.9455
40110,.20271462,.1175,.123057,1,0,0,
40111,.13650575,.20309594,.10905416,1,0,0,
40112,.24810991,,,3,1,0,2481.0991
40113,.077423751,.095633253,.084189527,2,0,0,
40114,.11129748,.16249999,,2,1,0,1112.9749
40115,.35190171,.10271827,.14753762,2,0,0,
40116,.083774336,.10168326,.11630084,1,1,0,837.74335
40117,.3612673,,,3,1,0,3612.6731
40118,.20449495,.2,,2,0,0,
40119,.079805963,.060979929,.044317573,2,0,0,
40120,.028501486,.01959,.019727416,1,1,0,285.01486
40121,.32140175,.18173131,.14766987,1,0,0,
40122,.045005571,.055447448,.099625133,2,0,0,
40123,.096406125,.12,.10095535,1,1,0,964.06122
40124,.037132833,.060461503,.043730047,1,1,0,371.32834
40125,.038124219,.026075585,.099726006,1,1,0,381.24219
40126,.048308,.020316359,.023663478,3,0,0,
40127,.032668531,.047499999,.094628669,3,1,0,326.6853
40128,.17300245,.2005761,.25360322,2,1,0,1730.0245
40129,.22095405,.1925,,2,0,0,
40130,.11318745,.096134506,.097261377,2,0,0,
40131,.37571186,,,2,1,0,3757.1187
40132,.10427181,.077500001,.044877883,3,0,0,
40133,.033735596,.01959,.014426412,2,0,0,
40134,.046161931,.030822892,.033721022,1,1,0,461.61932
40135,.16058373,.1725,,3,1,0,1605.8374
40136,.085181601,.045509119,.046454705,3,0,0,
40137,.051432796,.0625,.094072938,3,1,0,514.32794
40138,.080008298,.099154867,,2,0,0,
40139,.056491442,.077500001,.023058979,2,0,0,
40140,.15753177,.1425,.16222635,3,0,0,
40141,.10836872,.15000001,.11292328,3,0,1,
40142,.1193145,.1375,.12054353,1,1,1,-10000
40143,.15574819,.13500001,,3,0,0,
40144,.063157186,.045081068,.10105501,2,0,0,
40145,.3572433,,.30442372,1,0,0,
40146,.091662735,.12,.13896738,1,1,0,916.62732
40147,.10700674,.090325423,.089915454,2,0,1,
40148,.32634872,.1875,,2,0,0,
40149,.083088167,.1425,.12830715,3,1,0,830.88165
40150,.070640787,.10308702,.077637233,2,1,0,706.4079
40151,.20529987,.2175,.15034869,1,0,0,
40152,.2105478,.22499999,,2,0,1,
40153,.020174988,.039999999,.0053081955,1,1,0,201.74988
40154,.029831529,.0625,.016395407,1,1,0,298.31528
40155,.31691185,.19456312,.16035391,1,0,0,
40156,.16586369,.175,,3,1,0,1658.637
40157,.15749805,.17660539,,3,1,0,1574.9805
40158,.14566725,.17288676,.19623972,2,1,0,1456.6726
40159,.061065629,.1075,.1176259,2,1,0,610.65631
40160,.068758197,.092521645,.10273773,2,1,0,687.58197
40161,.042012695,.032813367,.026151858,3,0,0,
40162,.14545706,.1825,.11648618,1,0,0,
40163,.041322444,.045000002,.01661288,1,0,0,
40164,.039195731,.064999998,.032873034,1,1,0,391.95731
40165,.016541777,.01959,.09266185,1,1,0,165.41777
40166,.10440964,.087499999,.12622443,2,0,0,
40167,.17155366,.204303,.19118975,3,0,0,
40168,.29965383,.15000001,.14387639,1,0,0,
40169,.12485255,.1558515,.10625881,3,0,0,
40170,.15377222,.21250001,.13878693,3,0,1,
40171,.080920458,.097499996,.11699308,3,1,0,809.20459
40172,.08667969,.094999999,.064320527,2,0,0,
40173,.069308206,.088190369,.050346114,2,0,0,
40174,.28506076,,,1,1,0,2850.6077
40175,.034943264,.067500003,.12386948,3,1,0,349.43265
40176,.075791381,.078430392,,1,1,0,757.91382
40177,.20908125,.22742537,,2,0,0,
40178,.090297945,.1725,.11191465,3,1,0,902.97943
40179,.065361612,.1225,,3,1,0,653.61609
40180,.074272946,.043321952,.042516485,2,0,0,
40181,.26736668,.27500001,.13478434,1,0,0,
40182,.094817288,.16500001,,1,1,0,948.17291
40183,.0922952,.115,,3,1,0,922.95203
40184,.32140175,.16,.16959687,1,0,0,
40185,.20250259,.18351004,.20745289,2,0,0,
40186,.13936466,.19750001,.1331192,2,0,0,
40187,.2082054,.17749999,.34933522,2,0,1,
40188,.17876382,.215,.35529107,3,1,0,1787.6382
40189,.1783867,.10301666,.092561707,3,0,0,
40190,.3572433,,.21433063,3,0,0,
40191,.25888878,.185,.28627715,2,0,0,
40192,.19925745,.16496491,.14570113,1,0,0,
40193,.3612673,,,2,1,0,3612.6731
40194,.031981606,.022181313,.021678656,2,0,0,
40195,.18732889,,,2,1,0,1873.2889
40196,.077309586,.12,.053444799,3,0,0,
40197,.20252328,.2175,,1,1,0,2025.2328
40198,.15537624,.23322301,.12250319,1,0,0,
40199,.12653007,.1275,.12028604,2,0,0,
40200,.34110078,.22726071,,3,0,0,
40201,.16058373,.17056702,.14099216,1,1,0,1605.8374
40202,.21440022,.18384649,.19527224,3,0,0,
